-8.073837310075759888e-02,1.199741363525390625e-01,6.952105462551116943e-02,-3.297251462936401367e-02,5.665887519717216492e-02,-4.780836752615869045e-04,8.818368078209459782e-04,7.084546983242034912e-02,5.048439279198646545e-02,2.503900090232491493e-03,3.003540076315402985e-02,5.435647815465927124e-02,4.802151769399642944e-02,4.290066659450531006e-02,3.691444918513298035e-02
1.062332913279533386e-01,2.256356626749038696e-01,1.270480453968048096e-01,-8.786662667989730835e-02,1.220284327864646912e-01,9.108831174671649933e-03,-1.727587357163429260e-02,1.174364164471626282e-01,8.604753017425537109e-02,1.882646791636943817e-02,5.936219543218612671e-02,8.970430493354797363e-02,1.007182672619819641e-01,9.898498654365539551e-02,8.326096087694168091e-02
4.569621980190277100e-01,2.721308171749114990e-01,1.388148963451385498e-01,-1.382261812686920166e-01,1.473521739244461060e-01,8.320300839841365814e-03,-2.801546454429626465e-02,1.142441034317016602e-01,9.303314983844757080e-02,2.802709862589836121e-02,6.812053918838500977e-02,8.958922326564788818e-02,9.098514169454574585e-02,1.192631945013999939e-01,1.031420528888702393e-01
6.887423396110534668e-01,2.505784928798675537e-01,1.112643480300903320e-01,-1.804925203323364258e-01,1.294793039560317993e-01,-7.575593423098325729e-03,-3.033090941607952118e-02,7.770620286464691162e-02,6.515249609947204590e-02,2.551331371068954468e-02,5.297910794615745544e-02,6.505453586578369141e-02,4.176628217101097107e-02,1.029417663812637329e-01,8.418056368827819824e-02
7.936046123504638672e-01,2.025647610425949097e-01,7.670113444328308105e-02,-2.124775201082229614e-01,1.172951012849807739e-01,-1.647303625941276550e-02,-2.557393535971641541e-02,4.099418967962265015e-02,3.973272070288658142e-02,2.155517414212226868e-02,3.054081834852695465e-02,4.433374479413032532e-02,-2.350329048931598663e-02,6.538043916225433350e-02,4.969574138522148132e-02
8.293439149856567383e-01,1.592586189508438110e-01,5.305882543325424194e-02,-2.183324247598648071e-01,1.013806611299514771e-01,-2.295235916972160339e-02,-2.009998075664043427e-02,3.527712821960449219e-02,1.787699572741985321e-02,2.262760512530803680e-02,7.111403625458478928e-03,3.369451686739921570e-02,-7.781171053647994995e-02,3.445383906364440918e-02,3.301471844315528870e-02
8.394601345062255859e-01,1.243872791528701782e-01,3.362993150949478149e-02,-2.217082679271697998e-01,9.866044670343399048e-02,-8.922227658331394196e-03,-7.681687362492084503e-03,3.413723036646842957e-02,1.622268557548522949e-02,2.766966260969638824e-02,-2.408612519502639771e-03,2.502281777560710907e-02,-1.046219989657402039e-01,1.917484961450099945e-02,2.497491799294948578e-02
8.391520977020263672e-01,1.021546199917793274e-01,3.811718523502349854e-02,-2.074182927608489990e-01,1.097137555480003357e-01,7.627110462635755539e-03,-4.295799415558576584e-03,4.421371594071388245e-02,9.814812801778316498e-03,2.486022561788558960e-02,6.010145414620637894e-03,2.547498233616352081e-02,-1.312488764524459839e-01,7.845835760235786438e-03,1.843787916004657745e-02
8.404354453086853027e-01,1.023859977722167969e-01,3.848746418952941895e-02,-2.058562338352203369e-01,1.126552298665046692e-01,1.904166676104068756e-02,-5.567828193306922913e-04,4.963977634906768799e-02,5.556662566959857941e-03,2.756939455866813660e-02,3.715135389938950539e-03,3.097153268754482269e-02,-1.376959532499313354e-01,4.550458863377571106e-03,1.200621575117111206e-02
8.418139219284057617e-01,9.272599965333938599e-02,4.095212370157241821e-02,-2.079235166311264038e-01,1.186671108007431030e-01,2.728757262229919434e-02,7.125406060367822647e-03,4.667033627629280090e-02,1.097103580832481384e-02,2.853394858539104462e-02,3.839575918391346931e-03,2.721851877868175507e-02,-1.417324841022491455e-01,1.018832717090845108e-02,2.305427007377147675e-02
8.452240228652954102e-01,8.838412165641784668e-02,4.607663303613662720e-02,-2.020773142576217651e-01,1.203812509775161743e-01,2.753910981118679047e-02,1.138183567672967911e-02,4.655623063445091248e-02,5.887027364224195480e-03,2.335028909146785736e-02,3.745428053662180901e-03,2.895647101104259491e-02,-1.509747356176376343e-01,1.114983763545751572e-02,1.930761896073818207e-02
8.455593585968017578e-01,8.859913051128387451e-02,3.878513723611831665e-02,-2.006293684244155884e-01,1.304335892200469971e-01,2.850804664194583893e-02,1.688635535538196564e-02,4.646607860922813416e-02,9.289695881307125092e-03,2.679068781435489655e-02,9.007096290588378906e-03,4.183309152722358704e-02,-1.657602488994598389e-01,1.300695445388555527e-02,1.924222707748413086e-02
8.476445674896240234e-01,8.915356546640396118e-02,3.790980204939842224e-02,-2.052368074655532837e-01,1.300483047962188721e-01,2.742339111864566803e-02,1.485987752676010132e-02,5.392743647098541260e-02,1.288133766502141953e-02,2.105360850691795349e-02,2.083506435155868530e-02,3.026521392166614532e-02,-1.595725268125534058e-01,1.696990430355072021e-02,2.034234069287776947e-02
